file,rec,timestamp,mac,target,event,rssi,ad_hex,name,uuids16,mfg_hex,mfg_company
hci_snoop_2025_11_26_14_52_30.cfa,165,2025-11-26T14:52:39.146Z,f4:d0:00:00:02:1a,no,ADV_IND,-58,02 01 06 03 02 F0 FF 17 FF 1B 00 00 00 1A 02 00 00 D0 F4 9D 01 18 1F 06 00 1B 01 20 3E 03 00,,FFF0,1B 00 00 00 1A 02 00 00 D0 F4 9D 01 18 1F 06 00 1B 01 20 3E 03 00,0x001B
hci_snoop_2025_11_26_14_52_30.cfa,166,2025-11-26T14:52:39.146Z,f4:d0:00:00:02:1a,no,SCAN_RSP,-58,0D 09 54 68 65 72 6D 6F 42 65 61 63 6F 6E 05 12 18 00 38 01 02 0A 00,ThermoBeacon,,,
hci_snoop_2025_11_26_14_52_30.cfa,167,2025-11-26T14:52:39.162Z,62:53:00:00:0f:1f,no,ADV_IND,-80,02 01 06 03 02 F0 FF 17 FF 11 00 00 00 1F 0F 00 00 53 62 56 01 1B 00 08 00 2C 01 15 35 04 00,,FFF0,11 00 00 00 1F 0F 00 00 53 62 56 01 1B 00 08 00 2C 01 15 35 04 00,0x0011
hci_snoop_2025_11_26_14_52_30.cfa,168,2025-11-26T14:52:39.162Z,62:53:00:00:0f:1f,no,SCAN_RSP,-80,0D 09 54 68 65 72 6D 6F 42 65 61 63 6F 6E 05 12 18 00 38 01 02 0A 00,ThermoBeacon,,,
hci_snoop_2025_11_26_14_52_30.cfa,169,2025-11-26T14:52:39.346Z,f4:db:00:00:02:37,no,ADV_IND,-75,02 01 06 03 02 F0 FF 15 FF 1B 00 00 00 37 02 00 00 DB F4 BB 0B 4D 01 51 04 59 4F 0E 00,,FFF0,1B 00 00 00 37 02 00 00 DB F4 BB 0B 4D 01 51 04 59 4F 0E 00,0x001B
hci_snoop_2025_11_26_14_52_30.cfa,170,2025-11-26T14:52:39.346Z,f4:db:00:00:02:37,no,SCAN_RSP,-75,0D 09 54 68 65 72 6D 6F 42 65 61 63 6F 6E 05 12 18 00 38 01 02 0A 00,ThermoBeacon,,,
hci_snoop_2025_11_26_14_52_30.cfa,171,2025-11-26T14:52:39.595Z,f4:db:00:00:00:d9,yes,ADV_IND,-37,02 01 06 03 02 F0 FF 15 FF 1B 00 10 00 D9 00 00 00 DB F4 B5 0B 61 01 0F 04 4B 7D 0E 00,,FFF0,1B 00 10 00 D9 00 00 00 DB F4 B5 0B 61 01 0F 04 4B 7D 0E 00,0x001B
hci_snoop_2025_11_26_14_52_30.cfa,172,2025-11-26T14:52:39.596Z,f4:db:00:00:00:d9,yes,SCAN_RSP,-38,0D 09 54 68 65 72 6D 6F 42 65 61 63 6F 6E 05 12 18 00 38 01 02 0A 00,ThermoBeacon,,,
hci_snoop_2025_11_26_14_52_30.cfa,175,2025-11-26T14:52:40.194Z,f4:db:00:00:02:37,no,ADV_IND,-72,02 01 06 03 02 F0 FF 17 FF 1B 00 00 00 37 02 00 00 DB F4 D0 01 DD 37 0D 00 0B 01 BF F5 07 00,,FFF0,1B 00 00 00 37 02 00 00 DB F4 D0 01 DD 37 0D 00 0B 01 BF F5 07 00,0x001B
hci_snoop_2025_11_26_14_52_30.cfa,177,2025-11-26T14:52:40.445Z,f4:db:00:00:00:d9,yes,ADV_IND,-37,02 01 06 03 02 F0 FF 15 FF 1B 00 10 00 D9 00 00 00 DB F4 B5 0B 61 01 0F 04 4C 7D 0E 00,,FFF0,1B 00 10 00 D9 00 00 00 DB F4 B5 0B 61 01 0F 04 4C 7D 0E 00,0x001B
hci_snoop_2025_11_26_14_52_30.cfa,178,2025-11-26T14:52:40.446Z,f4:db:00:00:00:d9,yes,SCAN_RSP,-38,0D 09 54 68 65 72 6D 6F 42 65 61 63 6F 6E 05 12 18 00 38 01 02 0A 00,ThermoBeacon,,,
hci_snoop_2025_11_26_14_52_30.cfa,179,2025-11-26T14:52:40.848Z,f4:d0:00:00:02:1a,no,ADV_IND,-74,02 01 06 03 02 F0 FF 15 FF 1B 00 00 00 1A 02 00 00 D0 F4 D1 0B 55 01 38 04 8F D7 0C 00,,FFF0,1B 00 00 00 1A 02 00 00 D0 F4 D1 0B 55 01 38 04 8F D7 0C 00,0x001B
hci_snoop_2025_11_26_14_52_30.cfa,181,2025-11-26T14:52:40.856Z,62:53:00:00:0f:1f,no,ADV_IND,-69,02 01 06 03 02 F0 FF 15 FF 11 00 00 00 1F 0F 00 00 53 62 8C 0B 46 01 F5 04 CA 8F 0E 00,,FFF0,11 00 00 00 1F 0F 00 00 53 62 8C 0B 46 01 F5 04 CA 8F 0E 00,0x0011
hci_snoop_2025_11_26_14_52_30.cfa,183,2025-11-26T14:52:41.043Z,f4:db:00:00:02:37,no,ADV_IND,-77,02 01 06 03 02 F0 FF 15 FF 1B 00 00 00 37 02 00 00 DB F4 BB 0B 4D 01 51 04 5B 4F 0E 00,,FFF0,1B 00 00 00 37 02 00 00 DB F4 BB 0B 4D 01 51 04 5B 4F 0E 00,0x001B
hci_snoop_2025_11_26_14_52_30.cfa,185,2025-11-26T14:52:41.293Z,f4:db:00:00:00:d9,yes,ADV_IND,-44,02 01 06 03 02 F0 FF 17 FF 1B 00 10 00 D9 00 00 00 DB F4 A7 01 5F 0F 00 00 2A 01 7E 0C 04 00,,FFF0,1B 00 10 00 D9 00 00 00 DB F4 A7 01 5F 0F 00 00 2A 01 7E 0C 04 00,0x001B
hci_snoop_2025_11_26_14_52_30.cfa,186,2025-11-26T14:52:41.293Z,f4:db:00:00:00:d9,yes,SCAN_RSP,-44,0D 09 54 68 65 72 6D 6F 42 65 61 63 6F 6E 05 12 18 00 38 01 02 0A 00,ThermoBeacon,,,
hci_snoop_2025_11_26_14_52_30.cfa,187,2025-11-26T14:52:41.693Z,f4:d0:00:00:02:1a,no,ADV_IND,-72,02 01 06 03 02 F0 FF 15 FF 1B 00 00 00 1A 02 00 00 D0 F4 D1 0B 55 01 38 04 90 D7 0C 00,,FFF0,1B 00 00 00 1A 02 00 00 D0 F4 D1 0B 55 01 38 04 90 D7 0C 00,0x001B
hci_snoop_2025_11_26_14_52_30.cfa,191,2025-11-26T14:52:41.892Z,f4:db:00:00:02:37,no,ADV_IND,-68,02 01 06 03 02 F0 FF 15 FF 1B 00 00 00 37 02 00 00 DB F4 BC 0B 4D 01 51 04 5C 4F 0E 00,,FFF0,1B 00 00 00 37 02 00 00 DB F4 BC 0B 4D 01 51 04 5C 4F 0E 00,0x001B
hci_snoop_2025_11_26_14_52_30.cfa,193,2025-11-26T14:52:42.138Z,f4:db:00:00:00:d9,yes,ADV_IND,-46,02 01 06 03 02 F0 FF 15 FF 1B 00 10 00 D9 00 00 00 DB F4 B4 0B 61 01 0F 04 4E 7D 0E 00,,FFF0,1B 00 10 00 D9 00 00 00 DB F4 B4 0B 61 01 0F 04 4E 7D 0E 00,0x001B
hci_snoop_2025_11_26_14_52_30.cfa,194,2025-11-26T14:52:42.139Z,f4:db:00:00:00:d9,yes,SCAN_RSP,-48,0D 09 54 68 65 72 6D 6F 42 65 61 63 6F 6E 05 12 18 00 38 01 02 0A 00,ThermoBeacon,,,
hci_snoop_2025_11_26_14_52_30.cfa,223,2025-11-26T14:52:42.981Z,f4:db:00:00:00:d9,yes,ADV_IND,-45,02 01 06 03 02 F0 FF 15 FF 1B 00 10 00 D9 00 00 00 DB F4 B4 0B 61 01 0F 04 4E 7D 0E 00,,FFF0,1B 00 10 00 D9 00 00 00 DB F4 B4 0B 61 01 0F 04 4E 7D 0E 00,0x001B
hci_snoop_2025_11_26_14_52_30.cfa,224,2025-11-26T14:52:42.981Z,f4:db:00:00:00:d9,yes,SCAN_RSP,-46,0D 09 54 68 65 72 6D 6F 42 65 61 63 6F 6E 05 12 18 00 38 01 02 0A 00,ThermoBeacon,,,
hci_snoop_2025_11_26_14_52_44.cfa,233,2025-11-26T14:52:56.089Z,f4:d0:00:00:02:1a,no,ADV_IND,-69,02 01 06 03 02 F0 FF 15 FF 1B 00 00 00 1A 02 00 00 D0 F4 D0 0B 55 01 38 04 9F D7 0C 00,,FFF0,1B 00 00 00 1A 02 00 00 D0 F4 D0 0B 55 01 38 04 9F D7 0C 00,0x001B
hci_snoop_2025_11_26_14_52_44.cfa,234,2025-11-26T14:52:56.090Z,f4:d0:00:00:02:1a,no,SCAN_RSP,-70,0D 09 54 68 65 72 6D 6F 42 65 61 63 6F 6E 05 12 18 00 38 01 02 0A 00,ThermoBeacon,,,
hci_snoop_2025_11_26_14_52_44.cfa,235,2025-11-26T14:52:56.104Z,62:53:00:00:0f:1f,no,ADV_IND,-80,02 01 06 03 02 F0 FF 15 FF 11 00 00 00 1F 0F 00 00 53 62 8A 0B 46 01 F5 04 D9 8F 0E 00,,FFF0,11 00 00 00 1F 0F 00 00 53 62 8A 0B 46 01 F5 04 D9 8F 0E 00,0x0011
hci_snoop_2025_11_26_14_52_44.cfa,236,2025-11-26T14:52:56.105Z,62:53:00:00:0f:1f,no,SCAN_RSP,-80,0D 09 54 68 65 72 6D 6F 42 65 61 63 6F 6E 05 12 18 00 38 01 02 0A 00,ThermoBeacon,,,
hci_snoop_2025_11_26_14_52_44.cfa,237,2025-11-26T14:52:56.288Z,f4:db:00:00:02:37,no,ADV_IND,-89,02 01 06 03 02 F0 FF 15 FF 1B 00 00 00 37 02 00 00 DB F4 BC 0B 4D 01 51 04 6A 4F 0E 00,,FFF0,1B 00 00 00 37 02 00 00 DB F4 BC 0B 4D 01 51 04 6A 4F 0E 00,0x001B
hci_snoop_2025_11_26_14_52_44.cfa,238,2025-11-26T14:52:56.289Z,f4:db:00:00:02:37,no,SCAN_RSP,-90,0D 09 54 68 65 72 6D 6F 42 65 61 63 6F 6E 05 12 18 00 38 01 02 0A 00,ThermoBeacon,,,
hci_snoop_2025_11_26_14_52_44.cfa,239,2025-11-26T14:52:56.536Z,f4:db:00:00:00:d9,yes,ADV_IND,-48,02 01 06 03 02 F0 FF 17 FF 1B 00 10 00 D9 00 00 00 DB F4 A7 01 5F 0F 00 00 2A 01 7E 0C 04 00,,FFF0,1B 00 10 00 D9 00 00 00 DB F4 A7 01 5F 0F 00 00 2A 01 7E 0C 04 00,0x001B
hci_snoop_2025_11_26_14_52_44.cfa,240,2025-11-26T14:52:56.537Z,f4:db:00:00:00:d9,yes,SCAN_RSP,-48,0D 09 54 68 65 72 6D 6F 42 65 61 63 6F 6E 05 12 18 00 38 01 02 0A 00,ThermoBeacon,,,
hci_snoop_2025_11_26_14_52_44.cfa,241,2025-11-26T14:52:56.937Z,f4:d0:00:00:02:1a,no,ADV_IND,-66,02 01 06 03 02 F0 FF 15 FF 1B 00 00 00 1A 02 00 00 D0 F4 D1 0B 55 01 38 04 9F D7 0C 00,,FFF0,1B 00 00 00 1A 02 00 00 D0 F4 D1 0B 55 01 38 04 9F D7 0C 00,0x001B
hci_snoop_2025_11_26_14_52_44.cfa,243,2025-11-26T14:52:56.951Z,62:53:00:00:0f:1f,no,ADV_IND,-77,02 01 06 03 02 F0 FF 17 FF 11 00 00 00 1F 0F 00 00 53 62 56 01 1B 00 08 00 2C 01 15 35 04 00,,FFF0,11 00 00 00 1F 0F 00 00 53 62 56 01 1B 00 08 00 2C 01 15 35 04 00,0x0011
hci_snoop_2025_11_26_14_52_44.cfa,245,2025-11-26T14:52:57.139Z,f4:db:00:00:02:37,no,ADV_IND,-84,02 01 06 03 02 F0 FF 15 FF 1B 00 00 00 37 02 00 00 DB F4 BC 0B 4D 01 51 04 6B 4F 0E 00,,FFF0,1B 00 00 00 37 02 00 00 DB F4 BC 0B 4D 01 51 04 6B 4F 0E 00,0x001B
hci_snoop_2025_11_26_14_52_44.cfa,271,2025-11-26T14:52:59.445Z,7a:e0:d4:6e:5b:02,no,ADV_IND,-48,02 01 1A 02 0A 0C 0C FF 4C 00 10 07 3D 1F 80 90 FC 2F 28,,,4C 00 10 07 3D 1F 80 90 FC 2F 28,0x004C
hci_snoop_2025_11_26_14_52_44.cfa,272,2025-11-26T14:52:59.445Z,7a:e0:d4:6e:5b:02,no,SCAN_RSP,-48,14 FF 4C 00 01 00 00 00 00 00 00 00 00 00 00 00 00 80 00 00 00,,,4C 00 01 00 00 00 00 00 00 00 00 00 00 00 00 80 00 00 00,0x004C
hci_snoop_2025_11_26_14_52_44.cfa,273,2025-11-26T14:52:59.469Z,0f:a4:53:86:d3:cb,no,ADV_NONCONN_IND,-64,1E FF 06 00 01 09 20 22 01 88 98 31 82 97 AC 6F 67 69 EE 01 8C 89 8F 1C 54 EE F7 9E 3C 2D 48,,,06 00 01 09 20 22 01 88 98 31 82 97 AC 6F 67 69 EE 01 8C 89 8F 1C 54 EE F7 9E 3C 2D 48,0x0006
hci_snoop_2025_11_26_14_52_44.cfa,274,2025-11-26T14:52:59.477Z,f4:d0:00:00:02:1a,no,ADV_IND,-64,02 01 06 03 02 F0 FF 15 FF 1B 00 00 00 1A 02 00 00 D0 F4 D0 0B 55 01 38 04 A2 D7 0C 00,,FFF0,1B 00 00 00 1A 02 00 00 D0 F4 D0 0B 55 01 38 04 A2 D7 0C 00,0x001B
hci_snoop_2025_11_26_14_52_44.cfa,276,2025-11-26T14:52:59.490Z,62:53:00:00:0f:1f,no,ADV_IND,-79,02 01 06 03 02 F0 FF 15 FF 11 00 00 00 1F 0F 00 00 53 62 8B 0B 46 01 F5 04 DC 8F 0E 00,,FFF0,11 00 00 00 1F 0F 00 00 53 62 8B 0B 46 01 F5 04 DC 8F 0E 00,0x0011
hci_snoop_2025_11_26_14_52_44.cfa,280,2025-11-26T14:52:59.673Z,f4:db:00:00:02:37,no,ADV_IND,-82,02 01 06 03 02 F0 FF 15 FF 1B 00 00 00 37 02 00 00 DB F4 BB 0B 4D 01 51 04 6D 4F 0E 00,,FFF0,1B 00 00 00 37 02 00 00 DB F4 BB 0B 4D 01 51 04 6D 4F 0E 00,0x001B
hci_snoop_2025_11_26_14_52_44.cfa,284,2025-11-26T14:52:59.738Z,fc:4f:93:cc:d7:6e,no,ADV_IND,-55,02 01 06 03 02 0F FE 08 16 0F FE 02 10 30 0E 0A,,FE0F,,
hci_snoop_2025_11_26_14_52_44.cfa,285,2025-11-26T14:52:59.739Z,fc:4f:93:cc:d7:6e,no,SCAN_RSP,-56,02 0A 0A 12 09 48 75 65 20 61 6D 62 69 61 6E 63 65 20 6C 61 6D 70,Hue ambiance lamp,,,
hci_snoop_2025_11_26_14_52_44.cfa,288,2025-11-26T14:52:59.922Z,f4:db:00:00:00:d9,yes,ADV_IND,-43,02 01 06 03 02 F0 FF 17 FF 1B 00 10 80 D9 00 00 00 DB F4 A7 01 5F 0F 00 00 2A 01 7E 0C 04 00,,FFF0,1B 00 10 80 D9 00 00 00 DB F4 A7 01 5F 0F 00 00 2A 01 7E 0C 04 00,0x001B
hci_snoop_2025_11_26_14_52_44.cfa,289,2025-11-26T14:52:59.922Z,f4:db:00:00:00:d9,yes,SCAN_RSP,-44,0D 09 54 68 65 72 6D 6F 42 65 61 63 6F 6E 05 12 18 00 38 01 02 0A 00,ThermoBeacon,,,
hci_snoop_2025_11_26_14_52_44.cfa,298,2025-11-26T14:53:00.324Z,f4:d0:00:00:02:1a,no,ADV_IND,-62,02 01 06 03 02 F0 FF 17 FF 1B 00 00 00 1A 02 00 00 D0 F4 9D 01 18 1F 06 00 1B 01 20 3E 03 00,,FFF0,1B 00 00 00 1A 02 00 00 D0 F4 9D 01 18 1F 06 00 1B 01 20 3E 03 00,0x001B
hci_snoop_2025_11_26_14_52_44.cfa,302,2025-11-26T14:53:00.365Z,fd:3e:36:37:4a:07,no,ADV_NONCONN_IND,-47,07 FF 4C 00 12 02 00 02,,,4C 00 12 02 00 02,0x004C
hci_snoop_2025_11_26_14_52_44.cfa,303,2025-11-26T14:53:00.367Z,46:fd:15:fb:4c:08,no,ADV_NONCONN_IND,-47,02 01 1A 0D FF 4C 00 16 08 00 7C 03 8A 62 B4 3A 47,,,4C 00 16 08 00 7C 03 8A 62 B4 3A 47,0x004C
hci_snoop_2025_11_26_14_52_44.cfa,306,2025-11-26T14:53:00.520Z,f4:db:00:00:02:37,no,ADV_IND,-81,02 01 06 03 02 F0 FF 15 FF 1B 00 00 00 37 02 00 00 DB F4 BB 0B 4D 01 51 04 6E 4F 0E 00,,FFF0,1B 00 00 00 37 02 00 00 DB F4 BB 0B 4D 01 51 04 6E 4F 0E 00,0x001B
hci_snoop_2025_11_26_14_52_44.cfa,314,2025-11-26T14:53:00.769Z,f4:db:00:00:00:d9,yes,ADV_IND,-43,02 01 06 03 02 F0 FF 15 FF 1B 00 10 80 D9 00 00 00 DB F4 B5 0B 62 01 0D 04 60 7D 0E 00,,FFF0,1B 00 10 80 D9 00 00 00 DB F4 B5 0B 62 01 0D 04 60 7D 0E 00,0x001B
hci_snoop_2025_11_26_14_52_44.cfa,315,2025-11-26T14:53:00.771Z,f4:db:00:00:00:d9,yes,SCAN_RSP,-44,0D 09 54 68 65 72 6D 6F 42 65 61 63 6F 6E 05 12 18 00 38 01 02 0A 00,ThermoBeacon,,,
hci_snoop_2025_11_26_14_52_44.cfa,326,2025-11-26T14:53:01.170Z,f4:d0:00:00:02:1a,no,ADV_IND,-63,02 01 06 03 02 F0 FF 15 FF 1B 00 00 00 1A 02 00 00 D0 F4 D0 0B 55 01 38 04 A4 D7 0C 00,,FFF0,1B 00 00 00 1A 02 00 00 D0 F4 D0 0B 55 01 38 04 A4 D7 0C 00,0x001B
hci_snoop_2025_11_26_14_52_44.cfa,328,2025-11-26T14:53:01.183Z,62:53:00:00:0f:1f,no,ADV_IND,-82,02 01 06 03 02 F0 FF 15 FF 11 00 00 00 1F 0F 00 00 53 62 8B 0B 46 01 F5 04 DE 8F 0E 00,,FFF0,11 00 00 00 1F 0F 00 00 53 62 8B 0B 46 01 F5 04 DE 8F 0E 00,0x0011
hci_snoop_2025_11_26_14_52_44.cfa,331,2025-11-26T14:53:01.368Z,f4:db:00:00:02:37,no,ADV_IND,-80,02 01 06 03 02 F0 FF 17 FF 1B 00 00 00 37 02 00 00 DB F4 D0 01 DD 37 0D 00 0B 01 BF F5 07 00,,FFF0,1B 00 00 00 37 02 00 00 DB F4 D0 01 DD 37 0D 00 0B 01 BF F5 07 00,0x001B
hci_snoop_2025_11_26_14_52_44.cfa,346,2025-11-26T14:53:01.646Z,f4:db:00:00:00:d9,yes,ADV_IND,-44,02 01 06 03 02 F0 FF 15 FF 1B 00 10 80 D9 00 00 00 DB F4 B5 0B 62 01 0D 04 61 7D 0E 00,,FFF0,1B 00 10 80 D9 00 00 00 DB F4 B5 0B 62 01 0D 04 61 7D 0E 00,0x001B
hci_snoop_2025_11_26_14_52_44.cfa,358,2025-11-26T14:53:01.805Z,f4:db:00:00:02:42,no,ADV_IND,-97,02 01 06 03 02 F0 FF 15 FF 1B 00 00 00 42 02 00 00 DB F4 DE 0B 3C 01 F9 03 25 C3 1C 00,,FFF0,1B 00 00 00 42 02 00 00 DB F4 DE 0B 3C 01 F9 03 25 C3 1C 00,0x001B
hci_snoop_2025_11_26_14_52_44.cfa,374,2025-11-26T14:53:02.030Z,62:53:00:00:0f:1f,no,ADV_IND,-83,02 01 06 03 02 F0 FF 15 FF 11 00 00 00 1F 0F 00 00 53 62 8B 0B 46 01 F5 04 DF 8F 0E 00,,FFF0,11 00 00 00 1F 0F 00 00 53 62 8B 0B 46 01 F5 04 DF 8F 0E 00,0x0011
hci_snoop_2025_11_26_14_52_44.cfa,387,2025-11-26T14:53:02.214Z,f4:db:00:00:02:37,no,ADV_IND,-80,02 01 06 03 02 F0 FF 15 FF 1B 00 00 00 37 02 00 00 DB F4 BC 0B 4D 01 51 04 70 4F 0E 00,,FFF0,1B 00 00 00 37 02 00 00 DB F4 BC 0B 4D 01 51 04 70 4F 0E 00,0x001B
hci_snoop_2025_11_26_14_52_44.cfa,491,2025-11-26T14:53:05.006Z,f4:db:00:00:00:d9,yes,ADV_IND,-41,02 01 06 03 02 F0 FF 15 FF 1B 00 10 80 D9 00 00 00 DB F4 B2 0B 62 01 0C 04 64 7D 0E 00,,FFF0,1B 00 10 80 D9 00 00 00 DB F4 B2 0B 62 01 0C 04 64 7D 0E 00,0x001B
hci_snoop_2025_11_26_14_52_44.cfa,492,2025-11-26T14:53:05.007Z,f4:db:00:00:00:d9,yes,SCAN_RSP,-42,0D 09 54 68 65 72 6D 6F 42 65 61 63 6F 6E 05 12 18 00 38 01 02 0A 00,ThermoBeacon,,,
hci_snoop_2025_11_26_14_52_44.cfa,493,2025-11-26T14:53:05.409Z,f4:d0:00:00:02:1a,no,ADV_IND,-73,02 01 06 03 02 F0 FF 15 FF 1B 00 00 00 1A 02 00 00 D0 F4 D0 0B 55 01 38 04 A8 D7 0C 00,,FFF0,1B 00 00 00 1A 02 00 00 D0 F4 D0 0B 55 01 38 04 A8 D7 0C 00,0x001B
hci_snoop_2025_11_26_14_52_44.cfa,495,2025-11-26T14:53:05.420Z,62:53:00:00:0f:1f,no,ADV_IND,-78,02 01 06 03 02 F0 FF 15 FF 11 00 00 00 1F 0F 00 00 53 62 8C 0B 46 01 F5 04 E2 8F 0E 00,,FFF0,11 00 00 00 1F 0F 00 00 53 62 8C 0B 46 01 F5 04 E2 8F 0E 00,0x0011
hci_snoop_2025_11_26_14_52_44.cfa,497,2025-11-26T14:53:05.604Z,f4:db:00:00:02:37,no,ADV_IND,-72,02 01 06 03 02 F0 FF 15 FF 1B 00 00 00 37 02 00 00 DB F4 BC 0B 4D 01 51 04 73 4F 0E 00,,FFF0,1B 00 00 00 37 02 00 00 DB F4 BC 0B 4D 01 51 04 73 4F 0E 00,0x001B
hci_snoop_2025_11_26_14_52_44.cfa,499,2025-11-26T14:53:05.857Z,f4:db:00:00:00:d9,yes,ADV_IND,-46,02 01 06 03 02 F0 FF 17 FF 1B 00 10 80 D9 00 00 00 DB F4 A7 01 5F 0F 00 00 2A 01 7E 0C 04 00,,FFF0,1B 00 10 80 D9 00 00 00 DB F4 A7 01 5F 0F 00 00 2A 01 7E 0C 04 00,0x001B
hci_snoop_2025_11_26_14_52_44.cfa,500,2025-11-26T14:53:05.858Z,f4:db:00:00:00:d9,yes,SCAN_RSP,-46,0D 09 54 68 65 72 6D 6F 42 65 61 63 6F 6E 05 12 18 00 38 01 02 0A 00,ThermoBeacon,,,
hci_snoop_2025_11_26_14_52_44.cfa,505,2025-11-26T14:53:06.456Z,f4:db:00:00:02:37,no,ADV_IND,-72,02 01 06 03 02 F0 FF 15 FF 1B 00 00 00 37 02 00 00 DB F4 BC 0B 4D 01 51 04 74 4F 0E 00,,FFF0,1B 00 00 00 37 02 00 00 DB F4 BC 0B 4D 01 51 04 74 4F 0E 00,0x001B
hci_snoop_2025_11_26_14_52_44.cfa,507,2025-11-26T14:53:07.105Z,f4:d0:00:00:02:1a,no,ADV_IND,-70,02 01 06 03 02 F0 FF 15 FF 1B 00 00 00 1A 02 00 00 D0 F4 D0 0B 55 01 37 04 AA D7 0C 00,,FFF0,1B 00 00 00 1A 02 00 00 D0 F4 D0 0B 55 01 37 04 AA D7 0C 00,0x001B
hci_snoop_2025_11_26_14_52_44.cfa,509,2025-11-26T14:53:07.112Z,62:53:00:00:0f:1f,no,ADV_IND,-81,02 01 06 03 02 F0 FF 15 FF 11 00 00 00 1F 0F 00 00 53 62 8C 0B 46 01 F5 04 E4 8F 0E 00,,FFF0,11 00 00 00 1F 0F 00 00 53 62 8C 0B 46 01 F5 04 E4 8F 0E 00,0x0011
hci_snoop_2025_11_26_14_52_44.cfa,513,2025-11-26T14:53:07.554Z,f4:db:00:00:00:d9,yes,ADV_IND,-47,02 01 06 03 02 F0 FF 15 FF 1B 00 10 80 D9 00 00 00 DB F4 B5 0B 62 01 0B 04 67 7D 0E 00,,FFF0,1B 00 10 80 D9 00 00 00 DB F4 B5 0B 62 01 0B 04 67 7D 0E 00,0x001B
hci_snoop_2025_11_26_14_52_44.cfa,514,2025-11-26T14:53:07.555Z,f4:db:00:00:00:d9,yes,SCAN_RSP,-48,0D 09 54 68 65 72 6D 6F 42 65 61 63 6F 6E 05 12 18 00 38 01 02 0A 00,ThermoBeacon,,,
hci_snoop_2025_11_26_14_52_44.cfa,517,2025-11-26T14:53:07.959Z,62:53:00:00:0f:1f,no,ADV_IND,-78,02 01 06 03 02 F0 FF 15 FF 11 00 00 00 1F 0F 00 00 53 62 8C 0B 46 01 F5 04 E5 8F 0E 00,,FFF0,11 00 00 00 1F 0F 00 00 53 62 8C 0B 46 01 F5 04 E5 8F 0E 00,0x0011
hci_snoop_2025_11_26_14_52_44.cfa,519,2025-11-26T14:53:08.154Z,f4:db:00:00:02:37,no,ADV_IND,-74,02 01 06 03 02 F0 FF 15 FF 1B 00 00 00 37 02 00 00 DB F4 BB 0B 4D 01 51 04 76 4F 0E 00,,FFF0,1B 00 00 00 37 02 00 00 DB F4 BB 0B 4D 01 51 04 76 4F 0E 00,0x001B
hci_snoop_2025_11_26_14_52_44.cfa,521,2025-11-26T14:53:08.404Z,f4:db:00:00:00:d9,yes,ADV_IND,-46,02 01 06 03 02 F0 FF 17 FF 1B 00 10 80 D9 00 00 00 DB F4 A7 01 5F 0F 00 00 2A 01 7E 0C 04 00,,FFF0,1B 00 10 80 D9 00 00 00 DB F4 A7 01 5F 0F 00 00 2A 01 7E 0C 04 00,0x001B
hci_snoop_2025_11_26_14_52_44.cfa,522,2025-11-26T14:53:08.405Z,f4:db:00:00:00:d9,yes,SCAN_RSP,-46,0D 09 54 68 65 72 6D 6F 42 65 61 63 6F 6E 05 12 18 00 38 01 02 0A 00,ThermoBeacon,,,
hci_snoop_2025_11_26_14_52_44.cfa,553,2025-11-26T14:53:26.582Z,f4:d0:00:00:02:1a,no,ADV_IND,-71,02 01 06 03 02 F0 FF 15 FF 1B 00 00 00 1A 02 00 00 D0 F4 CF 0B 55 01 37 04 BD D7 0C 00,,FFF0,1B 00 00 00 1A 02 00 00 D0 F4 CF 0B 55 01 37 04 BD D7 0C 00,0x001B
hci_snoop_2025_11_26_14_52_44.cfa,557,2025-11-26T14:53:26.777Z,f4:db:00:00:02:37,no,ADV_IND,-80,02 01 06 03 02 F0 FF 15 FF 1B 00 00 00 37 02 00 00 DB F4 BC 0B 4D 01 51 04 88 4F 0E 00,,FFF0,1B 00 00 00 37 02 00 00 DB F4 BC 0B 4D 01 51 04 88 4F 0E 00,0x001B
hci_snoop_2025_11_26_14_52_44.cfa,559,2025-11-26T14:53:27.038Z,f4:db:00:00:00:d9,yes,ADV_IND,-48,02 01 06 03 02 F0 FF 17 FF 1B 00 10 00 D9 00 00 00 DB F4 A7 01 5F 0F 00 00 2A 01 7E 0C 04 00,,FFF0,1B 00 10 00 D9 00 00 00 DB F4 A7 01 5F 0F 00 00 2A 01 7E 0C 04 00,0x001B
hci_snoop_2025_11_26_14_52_44.cfa,560,2025-11-26T14:53:27.039Z,f4:db:00:00:00:d9,yes,SCAN_RSP,-48,0D 09 54 68 65 72 6D 6F 42 65 61 63 6F 6E 05 12 18 00 38 01 02 0A 00,ThermoBeacon,,,
hci_snoop_2025_11_26_14_52_44.cfa,565,2025-11-26T14:53:27.890Z,f4:db:00:00:00:d9,yes,ADV_IND,-44,02 01 06 03 02 F0 FF 15 FF 1B 00 10 00 D9 00 00 00 DB F4 B4 0B 63 01 04 04 7B 7D 0E 00,,FFF0,1B 00 10 00 D9 00 00 00 DB F4 B4 0B 63 01 04 04 7B 7D 0E 00,0x001B
hci_snoop_2025_11_26_14_52_44.cfa,566,2025-11-26T14:53:27.891Z,f4:db:00:00:00:d9,yes,SCAN_RSP,-47,0D 09 54 68 65 72 6D 6F 42 65 61 63 6F 6E 05 12 18 00 38 01 02 0A 00,ThermoBeacon,,,
